ts,zone_id,flights_arrivals_30m,trains_arrivals_30m,cinema_outflow_30m,events_score,weather_code,rainfall_mm,temp_c
2025-08-02T04:00:00,Ellis Bridge,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Gita Mandir,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Gota,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Hansol/Airport,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,IIM-A,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Jivraj,0,0,0,0,1,0.0,32.4
2025-08-02T04:00:00,Kalupur,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Maninagar,0,0,0,0,1,0.0,32.4
2025-08-02T04:00:00,Memnagar,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Motera,0,0,0,0,1,0.0,32.4
2025-08-02T04:00:00,Navrangpura,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Old City,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Prahladnagar,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Riverfront,0,0,0,0,1,0.0,32.4
2025-08-02T04:00:00,SG Highway,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Shyamal,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Sola/Science City,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Thaltej,0,0,0,0,0,0.0,32.4
2025-08-02T04:00:00,Vastrapur,0,0,0,0,1,0.0,32.4
2025-08-02T04:30:00,Ashram Road,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Bopal,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Ellis Bridge,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Gita Mandir,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Gota,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Hansol/Airport,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,IIM-A,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Jivraj,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Kalupur,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Maninagar,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Memnagar,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Motera,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Navrangpura,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Old City,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Prahladnagar,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Riverfront,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,SG Highway,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Shyamal,0,0,0,0,1,0.0,30.5
2025-08-02T04:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Sola/Science City,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Thaltej,0,0,0,0,0,0.0,30.5
2025-08-02T04:30:00,Vastrapur,0,0,0,0,0,0.0,30.5
2025-08-02T05:00:00,Ashram Road,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Bopal,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Ellis Bridge,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Gita Mandir,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Gota,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Hansol/Airport,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,IIM-A,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Jivraj,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Kalupur,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Maninagar,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Memnagar,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Motera,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Navrangpura,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Old City,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Prahladnagar,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Riverfront,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,SG Highway,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Shyamal,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Sindhu Bhavan,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Sola/Science City,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Thaltej,0,0,0,0,2,5.0,34.7
2025-08-02T05:00:00,Vastrapur,0,0,0,0,2,5.0,34.7
2025-08-02T05:30:00,Ashram Road,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Bopal,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Ellis Bridge,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Gita Mandir,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Gota,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Hansol/Airport,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,IIM-A,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Jivraj,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Kalupur,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Maninagar,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Memnagar,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Motera,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Navrangpura,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Old City,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Prahladnagar,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Riverfront,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,SG Highway,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Shyamal,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Sola/Science City,0,0,0,0,0,0.0,33.0
2025-08-02T05:30:00,Thaltej,0,0,0,0,1,0.0,33.0
2025-08-02T05:30:00,Vastrapur,0,0,0,0,1,0.0,33.0
2025-08-02T06:00:00,Ashram Road,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Bopal,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Ellis Bridge,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Gita Mandir,0,1,0,0,2,3.7,28.6
2025-08-02T06:00:00,Gota,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Hansol/Airport,3,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,IIM-A,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Jivraj,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Kalupur,0,1,0,0,2,3.7,28.6
2025-08-02T06:00:00,Maninagar,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Memnagar,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Motera,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Navrangpura,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Old City,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Prahladnagar,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Riverfront,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,SG Highway,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Shyamal,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Sindhu Bhavan,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Sola/Science City,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Thaltej,0,0,0,0,2,3.7,28.6
2025-08-02T06:00:00,Vastrapur,0,0,0,0,2,3.7,28.6
2025-08-02T06:30:00,Ashram Road,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Bopal,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Ellis Bridge,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Gita Mandir,0,1,0,0,0,0.0,35.5
2025-08-02T06:30:00,Gota,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Hansol/Airport,3,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,IIM-A,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Jivraj,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Kalupur,0,1,0,0,0,0.0,35.5
2025-08-02T06:30:00,Maninagar,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Memnagar,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Motera,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Navrangpura,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Old City,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Prahladnagar,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Riverfront,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,SG Highway,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Shyamal,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Sindhu Bhavan,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Sola/Science City,0,0,0,0,0,0.0,35.5
2025-08-02T06:30:00,Thaltej,0,0,0,0,1,0.0,35.5
2025-08-02T06:30:00,Vastrapur,0,0,0,0,0,0.0,35.5
2025-08-02T07:00:00,Ashram Road,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Bopal,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Ellis Bridge,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Gita Mandir,0,1,0,0,2,3.3,35.7
2025-08-02T07:00:00,Gota,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Hansol/Airport,3,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,IIM-A,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Jivraj,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Kalupur,0,1,0,0,2,3.3,35.7
2025-08-02T07:00:00,Maninagar,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Memnagar,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Motera,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Navrangpura,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Old City,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Prahladnagar,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Riverfront,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,SG Highway,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Shyamal,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Sindhu Bhavan,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Sola/Science City,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Thaltej,0,0,0,0,2,3.3,35.7
2025-08-02T07:00:00,Vastrapur,0,0,0,0,2,3.3,35.7
2025-08-02T07:30:00,Ashram Road,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Bopal,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Ellis Bridge,0,0,0,0,1,0.0,29.4
2025-08-02T07:30:00,Gita Mandir,0,1,0,0,1,0.0,29.4
2025-08-02T07:30:00,Gota,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Hansol/Airport,3,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,IIM-A,0,0,0,0,1,0.0,29.4
2025-08-02T07:30:00,Jivraj,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Kalupur,0,1,0,0,1,0.0,29.4
2025-08-02T07:30:00,Maninagar,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Memnagar,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Motera,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Navrangpura,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Old City,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Prahladnagar,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Riverfront,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,SG Highway,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Shyamal,0,0,0,0,1,0.0,29.4
2025-08-02T07:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Sola/Science City,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Thaltej,0,0,0,0,0,0.0,29.4
2025-08-02T07:30:00,Vastrapur,0,0,0,0,0,0.0,29.4
2025-08-02T08:00:00,Ashram Road,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Bopal,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Ellis Bridge,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Gita Mandir,0,2,0,0,1,0.0,34.5
2025-08-02T08:00:00,Gota,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Hansol/Airport,3,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,IIM-A,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Jivraj,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Kalupur,0,2,0,0,0,0.0,34.5
2025-08-02T08:00:00,Maninagar,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Memnagar,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,Motera,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Navrangpura,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,Old City,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Prahladnagar,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Riverfront,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,SG Highway,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,Shyamal,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Sola/Science City,0,0,0,0,1,0.0,34.5
2025-08-02T08:00:00,Thaltej,0,0,0,0,0,0.0,34.5
2025-08-02T08:00:00,Vastrapur,0,0,0,0,0,0.0,34.5
2025-08-02T08:30:00,Ashram Road,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Bopal,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Ellis Bridge,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Gita Mandir,0,2,0,0,0,0.0,36.4
2025-08-02T08:30:00,Gota,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Hansol/Airport,3,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,IIM-A,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Jivraj,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Kalupur,0,2,0,0,1,0.0,36.4
2025-08-02T08:30:00,Maninagar,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Memnagar,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Motera,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Navrangpura,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Old City,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,Prahladnagar,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Riverfront,0,0,0,0,0,0.0,36.4
2025-08-02T08:30:00,SG Highway,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Shyamal,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Sindhu Bhavan,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Sola/Science City,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Thaltej,0,0,0,0,1,0.0,36.4
2025-08-02T08:30:00,Vastrapur,0,0,0,0,1,0.0,36.4
2025-08-02T09:00:00,Ashram Road,0,0,0,0,1,0.0,33.9
2025-08-02T09:00:00,Bopal,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Ellis Bridge,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Gita Mandir,0,2,0,0,1,0.0,33.9
2025-08-02T09:00:00,Gota,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Hansol/Airport,3,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,IIM-A,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Jivraj,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Kalupur,0,2,0,0,0,0.0,33.9
2025-08-02T09:00:00,Maninagar,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Memnagar,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Motera,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Navrangpura,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Old City,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Prahladnagar,0,0,0,0,1,0.0,33.9
2025-08-02T09:00:00,Riverfront,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,SG Highway,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Shyamal,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Sola/Science City,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Thaltej,0,0,0,0,0,0.0,33.9
2025-08-02T09:00:00,Vastrapur,0,0,0,0,0,0.0,33.9
2025-08-02T09:30:00,Ashram Road,0,0,0,0,1,0.0,31.2
2025-08-02T09:30:00,Bopal,0,0,0,0,1,0.0,31.2
2025-08-02T09:30:00,Ellis Bridge,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Gita Mandir,0,2,0,0,0,0.0,31.2
2025-08-02T09:30:00,Gota,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Hansol/Airport,3,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,IIM-A,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Jivraj,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Kalupur,0,2,0,0,0,0.0,31.2
2025-08-02T09:30:00,Maninagar,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Memnagar,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Motera,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Navrangpura,0,0,0,0,1,0.0,31.2
2025-08-02T09:30:00,Old City,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Prahladnagar,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Riverfront,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,SG Highway,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Shyamal,0,0,0,0,1,0.0,31.2
2025-08-02T09:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Sola/Science City,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Thaltej,0,0,0,0,0,0.0,31.2
2025-08-02T09:30:00,Vastrapur,0,0,0,0,1,0.0,31.2
2025-08-02T10:00:00,Ashram Road,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Bopal,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Ellis Bridge,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Gita Mandir,0,1,0,0,1,0.0,33.8
2025-08-02T10:00:00,Gota,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Hansol/Airport,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,IIM-A,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Jivraj,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Kalupur,0,1,0,0,0,0.0,33.8
2025-08-02T10:00:00,Maninagar,0,0,0,0,1,0.0,33.8
2025-08-02T10:00:00,Memnagar,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Motera,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Navrangpura,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Old City,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Prahladnagar,0,0,0,0,1,0.0,33.8
2025-08-02T10:00:00,Riverfront,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,SG Highway,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Shyamal,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Sindhu Bhavan,0,0,0,0,1,0.0,33.8
2025-08-02T10:00:00,Sola/Science City,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Thaltej,0,0,0,0,0,0.0,33.8
2025-08-02T10:00:00,Vastrapur,0,0,0,0,0,0.0,33.8
2025-08-02T10:30:00,Ashram Road,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Bopal,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Ellis Bridge,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,Gita Mandir,0,1,0,0,0,0.0,37.9
2025-08-02T10:30:00,Gota,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Hansol/Airport,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,IIM-A,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Jivraj,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Kalupur,0,1,0,0,1,0.0,37.9
2025-08-02T10:30:00,Maninagar,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Memnagar,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Motera,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,Navrangpura,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Old City,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Prahladnagar,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,Riverfront,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,SG Highway,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,Shyamal,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Sola/Science City,0,0,0,0,1,0.0,37.9
2025-08-02T10:30:00,Thaltej,0,0,0,0,0,0.0,37.9
2025-08-02T10:30:00,Vastrapur,0,0,0,0,0,0.0,37.9
2025-08-02T11:00:00,Ashram Road,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Bopal,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,Ellis Bridge,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Gita Mandir,0,1,0,0,0,0.0,28.2
2025-08-02T11:00:00,Gota,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Hansol/Airport,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,IIM-A,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Jivraj,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Kalupur,0,1,0,0,0,0.0,28.2
2025-08-02T11:00:00,Maninagar,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,Memnagar,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Motera,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,Navrangpura,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,Old City,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Prahladnagar,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Riverfront,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,SG Highway,0,0,0,0,1,0.0,28.2
2025-08-02T11:00:00,Shyamal,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Sola/Science City,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Thaltej,0,0,0,0,0,0.0,28.2
2025-08-02T11:00:00,Vastrapur,0,0,0,0,1,0.0,28.2
2025-08-02T11:30:00,Ashram Road,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,Bopal,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Ellis Bridge,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Gita Mandir,0,1,0,0,0,0.0,30.0
2025-08-02T11:30:00,Gota,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,Hansol/Airport,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,IIM-A,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Jivraj,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Kalupur,0,1,0,0,0,0.0,30.0
2025-08-02T11:30:00,Maninagar,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,Memnagar,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Motera,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Navrangpura,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Old City,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Prahladnagar,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,Riverfront,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,SG Highway,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Shyamal,0,0,0,0,1,0.0,30.0
2025-08-02T11:30:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Sola/Science City,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Thaltej,0,0,0,0,0,0.0,30.0
2025-08-02T11:30:00,Vastrapur,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Ashram Road,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Bopal,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Ellis Bridge,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Gita Mandir,0,1,0,0,0,0.0,30.0
2025-08-02T12:00:00,Gota,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Hansol/Airport,1,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,IIM-A,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Jivraj,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Kalupur,0,1,0,0,0,0.0,30.0
2025-08-02T12:00:00,Maninagar,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Memnagar,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Motera,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Navrangpura,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Old City,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Prahladnagar,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,Riverfront,0,0,0,0,1,0.0,30.0
2025-08-02T12:00:00,SG Highway,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Shyamal,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Sindhu Bhavan,0,0,0,0,0,0.0,30.0
2025-08-02T12:00:00,Sola/Science City,0,0,0,0,1,0.0,30.0
